0'B, tp=0, ts=0, x0=386218873, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000005
72'B, tp=71, ts=71, x0=808112542, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000109
72'B, tp=71, ts=71, x0=26257958, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'B, tp=71, ts=71, x0=372508922, x1=1
72'B, tp=71, ts=71, x0=77245415, x1=1
72'C, tp=71, ts=71, x0=1000011, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=500000066, x1=1
72'A, tp=71, ts=71, x0=6, x1=986412767
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=353746815, x1=1
72'B, tp=71, ts=71, x0=905958906, x1=14
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=724303924, x1=1
72'A, tp=71, ts=71, x0=7, x1=701174310
72'B, tp=71, ts=71, x0=923034024, x1=1
72'B, tp=71, ts=71, x0=678213933, x1=1
72'B, tp=71, ts=71, x0=520610764, x1=4
72'C, tp=71, ts=71, x0=1000001, x1=1000014
72'C, tp=71, ts=71, x0=1000001, x1=1000090
72'B, tp=71, ts=71, x0=997818255, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=799824296, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=941213248, x1=3
72'A, tp=71, ts=71, x0=7, x1=154581016
72'B, tp=71, ts=71, x0=600707365, x1=1
72'B, tp=71, ts=71, x0=358035083, x1=1
72'B, tp=71, ts=71, x0=843938888, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000012
72'C, tp=71, ts=71, x0=1000001, x1=1000010
72'C, tp=71, ts=71, x0=1000003, x1=1000010
72'C, tp=71, ts=71, x0=1000001, x1=1000011
72'B, tp=71, ts=71, x0=936805667, x1=3
72'C, tp=71, ts=71, x0=1000012, x1=1000004
72'B, tp=71, ts=71, x0=796910639, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=588777719, x1=3
72'B, tp=71, ts=71, x0=412736880, x1=1
72'B, tp=71, ts=71, x0=310447171, x1=1
72'A, tp=71, ts=71, x0=29, x1=205688078
72'C, tp=71, ts=71, x0=1000001, x1=1000027
72'B, tp=71, ts=71, x0=171523293, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=614561564, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=305612117, x1=9
72'B, tp=71, ts=71, x0=287506884, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'A, tp=71, ts=71, x0=4, x1=664080555
72'C, tp=71, ts=71, x0=1000002, x1=1000047
72'B, tp=71, ts=71, x0=854972772, x1=2
72'B, tp=71, ts=71, x0=954112834, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000023
72'B, tp=71, ts=71, x0=713259711, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000335
72'B, tp=71, ts=71, x0=196521993, x1=1
72'B, tp=71, ts=71, x0=250609699, x1=1
72'C, tp=71, ts=71, x0=1000007, x1=1000004
72'B, tp=71, ts=71, x0=763017482, x1=2
72'B, tp=71, ts=71, x0=51735423, x1=3
72'B, tp=71, ts=71, x0=813347662, x1=1
72'B, tp=71, ts=71, x0=891540148, x1=1
72'B, tp=71, ts=71, x0=846104318, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'A, tp=71, ts=71, x0=4, x1=735866088
72'A, tp=71, ts=71, x0=2842, x1=582687984
72'A, tp=71, ts=71, x0=6, x1=683422588
72'C, tp=71, ts=71, x0=1000007, x1=1000012
72'B, tp=71, ts=71, x0=433097682, x1=1
72'B, tp=71, ts=71, x0=814179963, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=442874353, x1=1
72'B, tp=71, ts=71, x0=973210724, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=100650523, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000031
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'C, tp=71, ts=71, x0=1000008, x1=1000004
72'B, tp=71, ts=71, x0=234082413, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000005
72'C, tp=71, ts=71, x0=1000001, x1=1000008
72'B, tp=71, ts=71, x0=104843933, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=970811771, x1=2
72'B, tp=71, ts=71, x0=260070385, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000027
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=295361879, x1=1
72'B, tp=71, ts=71, x0=69672543, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000008
72'B, tp=71, ts=71, x0=854625278, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=530166857, x1=1
72'B, tp=71, ts=71, x0=596007241, x1=2
72'B, tp=71, ts=71, x0=467485496, x1=2
72'C, tp=71, ts=71, x0=1000010, x1=1000004
72'B, tp=71, ts=71, x0=149335543, x1=1
72'B, tp=71, ts=71, x0=858642377, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000009
72'A, tp=71, ts=71, x0=4, x1=870075445
72'B, tp=71, ts=71, x0=870075445, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'A, tp=71, ts=71, x0=4, x1=360939795
72'B, tp=71, ts=71, x0=339191690, x1=1
72'B, tp=71, ts=71, x0=357155140, x1=3
72'A, tp=71, ts=71, x0=7, x1=82527479
72'B, tp=71, ts=71, x0=115703917, x1=1
72'B, tp=71, ts=71, x0=527297735, x1=1
72'C, tp=71, ts=71, x0=1000005, x1=1000004
72'B, tp=71, ts=71, x0=361635914, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=950363982, x1=2
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=401800089, x1=2
72'B, tp=71, ts=71, x0=147944696, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=152154577, x1=1
72'B, tp=71, ts=71, x0=327122932, x1=6
72'C, tp=71, ts=71, x0=1000002, x1=1000075
72'C, tp=71, ts=71, x0=1000004, x1=1000004
72'A, tp=71, ts=71, x0=6, x1=429699987
72'A, tp=71, ts=71, x0=5, x1=602384130
72'B, tp=71, ts=71, x0=364603386, x1=2
72'A, tp=71, ts=71, x0=1597, x1=392646269
72'B, tp=71, ts=71, x0=687898315, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=701038394, x1=1
72'A, tp=71, ts=71, x0=10, x1=424199422
72'B, tp=71, ts=71, x0=424199422, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=346585478, x1=1
72'A, tp=71, ts=71, x0=6, x1=538343763
72'B, tp=71, ts=71, x0=538343763, x1=1
72'B, tp=71, ts=71, x0=890872319, x1=4
72'B, tp=71, ts=71, x0=919826556, x1=2
72'B, tp=71, ts=71, x0=692544800, x1=52
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'C, tp=71, ts=71, x0=1000001, x1=1000014
72'A, tp=71, ts=71, x0=21, x1=958010884
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'A, tp=71, ts=71, x0=16, x1=349573661
72'C, tp=71, ts=71, x0=1000002, x1=1000008
72'B, tp=71, ts=71, x0=665456497, x1=1
72'A, tp=71, ts=71, x0=6, x1=294540218
72'C, tp=71, ts=71, x0=1000001, x1=1000010
72'B, tp=71, ts=71, x0=27424491, x1=5
72'B, tp=71, ts=71, x0=845390520, x1=4
72'C, tp=71, ts=71, x0=1000001, x1=1000013
72'C, tp=71, ts=71, x0=1000006, x1=1000004
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'B, tp=71, ts=71, x0=919662818, x1=1
72'B, tp=71, ts=71, x0=293136676, x1=1
72'B, tp=71, ts=71, x0=334341937, x1=1
72'B, tp=71, ts=71, x0=647072874, x1=1
72'B, tp=71, ts=71, x0=567597279, x1=1
72'B, tp=71, ts=71, x0=857189860, x1=1
72'B, tp=71, ts=71, x0=842463058, x1=3
72'B, tp=71, ts=71, x0=157638675, x1=47
72'A, tp=71, ts=71, x0=10, x1=22357293
72'B, tp=71, ts=71, x0=762243911, x1=3
72'C, tp=71, ts=71, x0=1000001, x1=1000015
72'C, tp=71, ts=71, x0=1000001, x1=1000015
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=745474916, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000009
72'C, tp=71, ts=71, x0=1000001, x1=1005160
72'B, tp=71, ts=71, x0=657763120, x1=1
72'A, tp=71, ts=71, x0=11, x1=56341137
72'A, tp=71, ts=71, x0=5, x1=873707886
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=56341137, x1=2439
72'B, tp=71, ts=71, x0=348205035, x1=1
72'B, tp=71, ts=71, x0=395755750, x1=4
72'B, tp=71, ts=71, x0=851696646, x1=18
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=447136412, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=804833466, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'B, tp=71, ts=71, x0=627561923, x1=3
72'C, tp=71, ts=71, x0=1000029, x1=1000006
72'B, tp=71, ts=71, x0=205369879, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000029
72'C, tp=71, ts=71, x0=1000001, x1=1000008
72'C, tp=71, ts=71, x0=1000001, x1=1005042
72'C, tp=71, ts=71, x0=1000002, x1=1000007
72'B, tp=71, ts=71, x0=142132088, x1=34
72'A, tp=71, ts=71, x0=6, x1=586264299
72'B, tp=71, ts=71, x0=492838965, x1=2
72'B, tp=71, ts=71, x0=844757460, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000010
72'C, tp=71, ts=71, x0=1000001, x1=1000011
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=453510391, x1=1
72'B, tp=71, ts=71, x0=400779802, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=226923363, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000005
72'B, tp=71, ts=71, x0=737602463, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=823943190, x1=2
72'B, tp=71, ts=71, x0=771385451, x1=1
72'C, tp=71, ts=71, x0=1000006, x1=1000049
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000003, x1=1000010
72'B, tp=71, ts=71, x0=288795095, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=806325999, x1=3
72'B, tp=71, ts=71, x0=236924143, x1=1
72'A, tp=71, ts=71, x0=5, x1=765198137
72'B, tp=71, ts=71, x0=623705654, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000008
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000008
72'A, tp=71, ts=71, x0=4, x1=131667626
72'B, tp=71, ts=71, x0=305284671, x1=1
72'B, tp=71, ts=71, x0=744922040, x1=1
72'B, tp=71, ts=71, x0=648001428, x1=1
72'B, tp=71, ts=71, x0=963299633, x1=13
72'B, tp=71, ts=71, x0=968303589, x1=1
72'C, tp=71, ts=71, x0=1000004, x1=1000004
72'B, tp=71, ts=71, x0=225851598, x1=1
72'B, tp=71, ts=71, x0=960104398, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=57307125, x1=725
72'B, tp=71, ts=71, x0=689271642, x1=2
72'B, tp=71, ts=71, x0=746339879, x1=8
72'A, tp=71, ts=71, x0=5, x1=635832701
72'A, tp=71, ts=71, x0=4, x1=75415772
72'B, tp=71, ts=71, x0=861240262, x1=4
72'B, tp=71, ts=71, x0=157855266, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000013
72'B, tp=71, ts=71, x0=269910689, x1=1
72'B, tp=71, ts=71, x0=370082109, x1=1
72'B, tp=71, ts=71, x0=210724073, x1=1
72'B, tp=71, ts=71, x0=208303219, x1=4
72'B, tp=71, ts=71, x0=235281050, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=830423863, x1=3
72'B, tp=71, ts=71, x0=873084111, x1=1
72'B, tp=71, ts=71, x0=190564799, x1=1
72'A, tp=71, ts=71, x0=4, x1=259111524
72'B, tp=71, ts=71, x0=494806871, x1=1
72'B, tp=71, ts=71, x0=40538835, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000009
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'C, tp=71, ts=71, x0=1000002, x1=1000262
72'A, tp=71, ts=71, x0=5, x1=147970904
72'C, tp=71, ts=71, x0=1000001, x1=1000014
72'B, tp=71, ts=71, x0=429271667, x1=1
72'B, tp=71, ts=71, x0=304056284, x1=2
72'B, tp=71, ts=71, x0=437298384, x1=4
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000006, x1=1000004
72'B, tp=71, ts=71, x0=760862153, x1=1
72'B, tp=71, ts=71, x0=47919725, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000008
72'B, tp=71, ts=71, x0=403436226, x1=1
72'B, tp=71, ts=71, x0=234799077, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=911110180, x1=1
72'B, tp=71, ts=71, x0=695580273, x1=1
72'B, tp=71, ts=71, x0=261758983, x1=1
72'B, tp=71, ts=71, x0=142108411, x1=2
72'A, tp=71, ts=71, x0=35777, x1=337333645
72'B, tp=71, ts=71, x0=186952354, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000036
72'C, tp=71, ts=71, x0=1000001, x1=1000054
72'B, tp=71, ts=71, x0=753529366, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000022
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000031, x1=1000004
72'C, tp=71, ts=71, x0=1000085, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=647449852, x1=1
72'A, tp=71, ts=71, x0=6, x1=248287212
72'A, tp=71, ts=71, x0=8, x1=843226749
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000027
72'B, tp=71, ts=71, x0=471093023, x1=2
72'A, tp=71, ts=71, x0=4, x1=185416190
72'C, tp=71, ts=71, x0=1000001, x1=1000251
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000019, x1=1000011
72'B, tp=71, ts=71, x0=459749742, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=874288015, x1=3
72'B, tp=71, ts=71, x0=726707498, x1=1
72'B, tp=71, ts=71, x0=987310583, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000062
72'B, tp=71, ts=71, x0=638283379, x1=3
72'B, tp=71, ts=71, x0=566230970, x1=1
72'B, tp=71, ts=71, x0=159542523, x1=1
72'B, tp=71, ts=71, x0=102136965, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=723195181, x1=3
72'B, tp=71, ts=71, x0=621293683, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000004, x1=1000004
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=740910093, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'A, tp=71, ts=71, x0=7, x1=363813995
72'B, tp=71, ts=71, x0=629125989, x1=4
72'A, tp=71, ts=71, x0=8, x1=817135830
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=869592284, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'A, tp=71, ts=71, x0=4, x1=544186291
72'C, tp=71, ts=71, x0=1000005, x1=1000004
72'B, tp=71, ts=71, x0=531337005, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000009
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'C, tp=71, ts=71, x0=1000001, x1=1000009
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000005, x1=1000004
72'B, tp=71, ts=71, x0=156681000, x1=1
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'B, tp=71, ts=71, x0=166172131, x1=9
72'B, tp=71, ts=71, x0=744738831, x1=2
72'B, tp=71, ts=71, x0=896037277, x1=3
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=12521233, x1=11
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=792798039, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000027
72'C, tp=71, ts=71, x0=1000033, x1=1000005
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=38781381, x1=1
72'B, tp=71, ts=71, x0=426353798, x1=1
72'B, tp=71, ts=71, x0=551776275, x1=1
72'B, tp=71, ts=71, x0=168882077, x1=1
72'A, tp=71, ts=71, x0=30, x1=439908106
72'B, tp=71, ts=71, x0=394865068, x1=2
72'B, tp=71, ts=71, x0=130321750, x1=3
72'B, tp=71, ts=71, x0=709216542, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=685287712, x1=1
72'B, tp=71, ts=71, x0=852121544, x1=3
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'A, tp=71, ts=71, x0=7, x1=775945815
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=505120863, x1=1
72'B, tp=71, ts=71, x0=269942018, x1=1
72'B, tp=71, ts=71, x0=15001101, x1=2
72'A, tp=71, ts=71, x0=58, x1=647250376
72'B, tp=71, ts=71, x0=894715319, x1=1
72'B, tp=71, ts=71, x0=676711497, x1=1
72'B, tp=71, ts=71, x0=958604222, x1=4
72'B, tp=71, ts=71, x0=9761665, x1=1
72'B, tp=71, ts=71, x0=70427437, x1=1
72'B, tp=71, ts=71, x0=147269665, x1=4
72'C, tp=71, ts=71, x0=1000002, x1=1000006
72'B, tp=71, ts=71, x0=997128253, x1=2
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000016
72'A, tp=71, ts=71, x0=4, x1=895104440
72'B, tp=71, ts=71, x0=775100729, x1=13
72'C, tp=71, ts=71, x0=1000003, x1=1000010
72'B, tp=71, ts=71, x0=947177292, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000051
72'C, tp=71, ts=71, x0=1000001, x1=1000010
72'B, tp=71, ts=71, x0=47588039, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=629723104, x1=1
72'B, tp=71, ts=71, x0=378397145, x1=3
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000012
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000012
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'B, tp=71, ts=71, x0=471717444, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'B, tp=71, ts=71, x0=612050680, x1=1
72'A, tp=71, ts=71, x0=1606, x1=236223533
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=509390273, x1=2
72'B, tp=71, ts=71, x0=873685556, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=545073429, x1=2
72'B, tp=71, ts=71, x0=119621627, x1=3
72'C, tp=71, ts=71, x0=1000002, x1=1000006
72'B, tp=71, ts=71, x0=962779542, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=44780772, x1=225
72'B, tp=71, ts=71, x0=892952239, x1=2
72'C, tp=71, ts=71, x0=1000003, x1=1000004
72'B, tp=71, ts=71, x0=872233763, x1=1
72'B, tp=71, ts=71, x0=526513013, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=366730676, x1=1
72'A, tp=71, ts=71, x0=9, x1=402010121
72'B, tp=71, ts=71, x0=92263783, x1=2
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'B, tp=71, ts=71, x0=931985870, x1=1
72'C, tp=71, ts=71, x0=1000002, x1=1000004
72'B, tp=71, ts=71, x0=351592822, x1=2
72'B, tp=71, ts=71, x0=127105406, x1=4
72'B, tp=71, ts=71, x0=137923002, x1=1
72'B, tp=71, ts=71, x0=87782570, x1=1
72'B, tp=71, ts=71, x0=507526609, x1=3
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=539239770, x1=1
72'A, tp=71, ts=71, x0=7, x1=489460176
72'B, tp=71, ts=71, x0=626957743, x1=2
72'B, tp=71, ts=71, x0=790112098, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'A, tp=71, ts=71, x0=5, x1=186366918
72'C, tp=71, ts=71, x0=1000005, x1=1000075
72'B, tp=71, ts=71, x0=674950585, x1=1
72'B, tp=71, ts=71, x0=448678391, x1=13
72'C, tp=71, ts=71, x0=1000001, x1=1000011
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'B, tp=71, ts=71, x0=117845249, x1=2
72'C, tp=71, ts=71, x0=1000002, x1=1000007
72'B, tp=71, ts=71, x0=646364817, x1=2
72'B, tp=71, ts=71, x0=544560590, x1=1
72'B, tp=71, ts=71, x0=558420373, x1=1
72'C, tp=71, ts=71, x0=1000005, x1=1000005
72'B, tp=71, ts=71, x0=676565430, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'B, tp=71, ts=71, x0=682882092, x1=1
72'B, tp=71, ts=71, x0=700725897, x1=1
72'B, tp=71, ts=71, x0=870179768, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000005
72'C, tp=71, ts=71, x0=1000003, x1=1000009
72'B, tp=71, ts=71, x0=471913784, x1=15
72'A, tp=71, ts=71, x0=4, x1=65130241
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000001, x1=1000007
72'B, tp=71, ts=71, x0=736382772, x1=1
72'B, tp=71, ts=71, x0=32014342, x1=3
72'B, tp=71, ts=71, x0=103869231, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000006
72'C, tp=71, ts=71, x0=1000001, x1=1000004
72'C, tp=71, ts=71, x0=1000002, x1=1000005
72'C, tp=71, ts=71, x0=1000003, x1=1000016
72'A, tp=71, ts=71, x0=54, x1=164952052
72'B, tp=71, ts=71, x0=799246193, x1=1
72'C, tp=71, ts=71, x0=1000001, x1=1000296
72'B, tp=71, ts=71, x0=121970586, x1=1
72'B, tp=71, ts=71, x0=600396214, x1=1
72'B, tp=71, ts=71, x0=528305366, x1=4
72'C, tp=71, ts=71, x0=1000001, x1=1000162
72'B, tp=71, ts=71, x0=48935348, x1=1
72'B, tp=71, ts=71, x0=376303590, x1=1
72'B, tp=71, ts=71, x0=264075159, x1=1
72'B, tp=71, ts=71, x0=188134309, x1=2
72'B, tp=72, ts=72, x0=813787198, x1=1
72'C, tp=72, ts=72, x0=1000002, x1=1000005
72'B, tp=72, ts=72, x0=175385367, x1=19
72'A, tp=72, ts=72, x0=5, x1=224030173
72'B, tp=72, ts=72, x0=276728055, x1=2
72'B, tp=72, ts=72, x0=710844140, x1=1
72'C, tp=72, ts=72, x0=1000001, x1=1000004
72'C, tp=72, ts=72, x0=1000001, x1=1000005
72'C, tp=72, ts=72, x0=1000001, x1=1000088
72'B, tp=72, ts=72, x0=401455556, x1=1
72'B, tp=72, ts=72, x0=42943143, x1=1
72'A, tp=72, ts=72, x0=13, x1=222878135
72'C, tp=72, ts=72, x0=1000002, x1=1000004
72'C, tp=72, ts=72, x0=1000001, x1=1000004
72'B, tp=72, ts=72, x0=589923985, x1=1
72'C, tp=72, ts=72, x0=1000001, x1=1000005
72'C, tp=72, ts=72, x0=1000001, x1=1000019
72'B, tp=72, ts=72, x0=732339537, x1=2
72'C, tp=72, ts=72, x0=1000028, x1=1000004
72'B, tp=72, ts=72, x0=15246867, x1=20
72'C, tp=72, ts=72, x0=1000001, x1=1000012
72'A, tp=72, ts=72, x0=12, x1=643438
72'B, tp=72, ts=72, x0=930899425, x1=1
72'A, tp=72, ts=72, x0=70339, x1=610890746
72'C, tp=72, ts=72, x0=1000001, x1=1000004
72'A, tp=72, ts=72, x0=4, x1=585767945
72'B, tp=72, ts=72, x0=796967393, x1=3
72'B, tp=72, ts=72, x0=192728212, x1=26
72'B, tp=72, ts=72, x0=508301083, x1=1
72'B, tp=72, ts=72, x0=633756714, x1=37
72'A, tp=72, ts=72, x0=4, x1=968595696
72'B, tp=72, ts=72, x0=622534318, x1=1
72'C, tp=72, ts=72, x0=1000001, x1=1000258
72'B, tp=72, ts=72, x0=701809228, x1=1
72'C, tp=72, ts=72, x0=1000001, x1=1000009
72'C, tp=72, ts=72, x0=1000001, x1=1000007
72'B, tp=72, ts=72, x0=619736124, x1=1
72'A, tp=72, ts=72, x0=4, x1=591444395
72'B, tp=72, ts=72, x0=195810584, x1=258
72'C, tp=72, ts=72, x0=1000001, x1=1000134
72'C, tp=72, ts=72, x0=1000001, x1=1000004
72'A, tp=72, ts=72, x0=8, x1=620046925
72'C, tp=72, ts=72, x0=1000003, x1=1000004
72'C, tp=72, ts=72, x0=1000001, x1=1000022
72'C, tp=72, ts=72, x0=1000001, x1=1000287
72'B, tp=72, ts=72, x0=881338493, x1=1
72'B, tp=72, ts=72, x0=719701891, x1=2
72'B, tp=72, ts=72, x0=962563539, x1=2
72'C, tp=72, ts=72, x0=1000001, x1=1000145
